,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
MIR6734,-1.0446669305625105,1.8439072553023084,-15.271779660253545,8.363135965598398e-50,1.6726271931196794e-48,102.28305889370736,LumA_vs_Normal
MIR6807,-1.8553577784964113,2.6438050579418237,-15.243747656489225,1.2271102233708897e-49,2.4060984771978232e-48,101.90215527307359,LumA_vs_Normal
AJ235218,-1.1995701013423985,3.5966747671714425,-14.973552084254916,4.804501964520473e-48,8.930301049294558e-47,98.25897038870036,LumA_vs_Normal
IGCH,-2.2047142279523966,3.6665955339281426,-14.836231159788854,3.03795111730361e-47,5.503534632796395e-46,96.4271716328889,LumA_vs_Normal
SNORD98,-1.1945885317610594,3.374367511959818,-14.79916520599228,4.986265741611058e-47,8.968103851818448e-46,95.93502753043131,LumA_vs_Normal
SNORD117,-1.6144373845089697,6.933457344946329,-14.79656157806767,5.162682594487506e-47,9.252119344959689e-46,95.90049462874221,LumA_vs_Normal
SNORA20,-1.1468749358640034,2.2959853742767145,-14.657983213262291,3.26248166133729e-46,5.664030662043906e-45,94.06947277078469,LumA_vs_Normal
SCARNA22,-1.4487935831362229,4.0471633207638105,-14.654990535417731,3.394480944827665e-46,5.87280440281603e-45,94.0300826336999,LumA_vs_Normal
SNORD88C,-1.0109277599059638,1.8610739518679182,-14.488407999698047,3.056275277369121e-45,5.110828223025286e-44,91.84766303014685,LumA_vs_Normal
TAT,-1.5618374342639199,1.4871166406312117,-14.485298861061379,3.183637583229422e-45,5.306062638715704e-44,91.80712019376965,LumA_vs_Normal
MIR6887,-1.2381184813391646,7.690536689152271,-14.280056055333894,4.641880671662081e-44,7.415144842910673e-43,89.14629284340907,LumA_vs_Normal
SNORA15,-1.2442123323328536,-0.6496142231706857,-14.168616069637833,1.9634406211339373e-43,3.011411995604198e-42,87.7144179192362,LumA_vs_Normal
SNORD67,-1.2439535240295698,8.24455775954318,-14.158474635389245,2.23779417970595e-43,3.421703638694113e-42,87.58456383865641,LumA_vs_Normal
RNU6ATAC,-1.5433608545750737,3.1563674403309485,-14.148158771855279,2.5560303000325005e-43,3.896387652488568e-42,87.45255375425168,LumA_vs_Normal
MIR566,-1.1833059512146584,6.719704113318301,-14.146714924806997,2.6040278798693005e-43,3.9574891791326755e-42,87.43408335926593,LumA_vs_Normal
TRNA_Pro,-1.357444399278523,1.2480469855506306,-13.80043152957242,2.1587534306631602e-41,2.9817036335126523e-40,83.04868482783979,LumA_vs_Normal
SNORA3,-1.1136824309813484,3.0044292452732244,-13.796605039416614,2.2656281461736494e-41,3.1121265744143535e-40,83.00072218936414,LumA_vs_Normal
AY006266,-1.3293668131593355,4.5629343714942285,-13.793499773820882,2.3562173395675523e-41,3.218876146950208e-40,82.96180766657345,LumA_vs_Normal
SNORA72,-1.1656671910776757,0.059971969206877314,-13.649517089352038,1.439721797443012e-40,1.914523666812516e-39,81.16535603430017,LumA_vs_Normal
BMPR1B,-1.0467274175552994,4.701363638637765,-13.57855453799168,3.493202319874059e-40,4.596318841939551e-39,80.28567948672342,LumA_vs_Normal
ANKRD30A,-1.0136112870774812,1.2407785183300948,-13.309584497446462,9.713665594221909e-39,1.1962642357416144e-37,76.98590855579916,LumA_vs_Normal
C1orf64,-1.9761334876221612,0.8931941902541275,-13.285688642992023,1.3017844980404718e-38,1.5953241397554801e-37,76.69540199977097,LumA_vs_Normal
CST9,-1.8677378808965597,2.529343297558724,-13.19910362488784,3.7471884105244235e-38,4.493031667295472e-37,75.64641462701975,LumA_vs_Normal
SNORA63,-2.231022975879891,2.7575159827376967,-13.127831352522309,8.908633239499938e-38,1.0505463725825399e-36,74.7872386696867,LumA_vs_Normal
GP2,-1.103581267919833,2.9500997718323614,-13.088612531508684,1.4323625517770056e-37,1.677239521987126e-36,74.31612088800574,LumA_vs_Normal
SNORA6,-1.0174224834706413,1.78084177416895,-12.949915841897557,7.609019641319132e-37,8.627006396053437e-36,72.65949885241606,LumA_vs_Normal
SYT13,-1.2668052210595098,2.6701454871545183,-12.737746930746127,9.514606557486028e-36,1.0387125062757673e-34,70.15404940170757,LumA_vs_Normal
FJ873995,-1.04213752741538,2.753047656722536,-12.542826032246525,9.395977269684105e-35,9.767128138964766e-34,67.88313054066002,LumA_vs_Normal
MIR4484,-1.5118306214681574,0.9999876732793689,-12.500015156313454,1.5475985289188955e-34,1.5921795565009214e-33,67.38834418817811,LumA_vs_Normal
CLIC6,-1.1531046477971227,0.48883963186313445,-12.39136519632625,5.455977709859324e-34,5.423437087335312e-33,66.13908726827005,LumA_vs_Normal
DQ588120,-1.211241959607332,5.105253864671363,-12.387549623195802,5.701862628984973e-34,5.634251609668946e-33,66.09538471243141,LumA_vs_Normal
CBLN2,-1.3414081557805644,2.2951692649524444,-12.195863278639788,5.1450147253231025e-33,4.8906984081018085e-32,63.91466636628995,LumA_vs_Normal
MUC6,-1.1232874614503974,-0.24870743241962892,-12.052768196222967,2.608381540567805e-32,2.415168093118338e-31,62.30575298152344,LumA_vs_Normal
DQ590712,-1.0197578088348886,-1.1997155376088557,-11.968903150050176,6.703032623487728e-32,6.104765595161866e-31,61.370393349398995,LumA_vs_Normal
GRIA2,-1.1544966794609148,1.9938699195670109,-11.8560742224414,2.3653764107825067e-31,2.0895551332000945e-30,60.120882666690704,LumA_vs_Normal
KRT81,-1.3937234255555795,3.847859210269426,-11.853305989924433,2.439387413093334e-31,2.151135284914757e-30,60.09035466197594,LumA_vs_Normal
EEF1A2,-1.5118925707514768,0.7059607622136843,-11.709547801596,1.1980903402451505e-30,1.0187843029295496e-29,58.51347519029689,LumA_vs_Normal
DQ586451,-1.0086154621765724,3.2445181406093395,-11.700390253692888,1.325185056589704e-30,1.1249448697705466e-29,58.413591269094496,LumA_vs_Normal
JA611314,-1.501461257878812,2.9491768034718486,-11.692949449198103,1.4382464735961671e-30,1.2167905867987877e-29,58.33248226884008,LumA_vs_Normal
TRNA_Arg,-1.0870027068087706,2.6238386729784695,-11.66361355158978,1.9853186126827355e-30,1.6683349686409543e-29,58.01314064530604,LumA_vs_Normal
AGR2,-1.0366600969676587,3.2684193935866896,-11.623438202002779,3.0836669980409573e-30,2.561185214319732e-29,57.576934547571966,LumA_vs_Normal
MIR6729,-1.043344364783436,-0.9686381074371451,-11.250460275128056,1.7275035671139502e-28,1.33501048463211e-27,53.590011813201116,LumA_vs_Normal
INSM1,-1.241064370362183,6.074352100426157,-11.244051963840603,1.8493940846501372e-28,1.4204255642474172e-27,53.522504767780504,LumA_vs_Normal
AF117136,-1.0890460888149724,0.28138839191370935,-11.22030784288554,2.380212442802089e-28,1.8141863131113482e-27,53.27267130430937,LumA_vs_Normal
FAM25A,-2.0901084363454587,2.901854922639466,-11.070880036854037,1.1525961215930269e-27,8.474971482301668e-27,51.71105815967515,LumA_vs_Normal
C2orf54,-1.0453853149730299,-0.1599712769185488,-11.069979601462746,1.1635396504478128e-27,8.542875553948699e-27,51.70170388558164,LumA_vs_Normal
GATA3-AS1,-1.1139670185940944,4.835914519737729,-10.90163110101132,6.729785721438158e-27,4.719344825692958e-26,49.964591588174954,LumA_vs_Normal
AF327297,-1.3926027934879026,1.0504903698543009,-10.858767000835039,1.048226066217069e-26,7.269251499424889e-26,49.52605295429622,LumA_vs_Normal
GPD1,-1.1127073865348653,0.36233455895887606,-10.857281096307206,1.0644239622665885e-26,7.371357079408507e-26,49.51087821258923,LumA_vs_Normal
Z24749,-1.2019543297779376,-0.14413378917324388,-10.824245222429173,1.4961454106046456e-26,1.030403175347552e-25,49.17397540296962,LumA_vs_Normal
DEFB1,-1.245113423557554,2.074226085357968,-10.758206031921512,2.946940811324026e-26,1.9965723653956817e-25,48.503228522088264,LumA_vs_Normal
CCL18,-1.0857798399892908,5.799234848006557,-10.5943031984677,1.5604530049121531e-25,1.0212388775603096e-24,46.85425199966208,LumA_vs_Normal
HPX,-1.3808285844048036,2.795060366427812,-10.551650572486809,2.399029699902732e-25,1.5557909856697353e-24,46.42883007442431,LumA_vs_Normal
SCARNA8,-1.2494914404554063,1.7741091694963276,-10.499717376466819,4.0417803153821496e-25,2.600888233836647e-24,45.912907641395634,LumA_vs_Normal
MIR6736,-1.366316252836108,4.324270818460568,-10.486685561665052,4.605376492739036e-25,2.955954103170113e-24,45.78380136019351,LumA_vs_Normal
MIR4674,-1.265184138039664,-0.6167480580618008,-10.390809430052137,1.1980093244211069e-24,7.525184198625044e-24,44.83835782951979,LumA_vs_Normal
AK128421,-1.2140787765656826,2.1076397242609173,-10.372237345268623,1.4404588703264288e-24,8.991628404035136e-24,44.65611405800941,LumA_vs_Normal
DQ599787,-1.0734615354681514,1.3696533780918592,-10.363677802143318,1.5680066733530277e-24,9.775602701702168e-24,44.57221931527508,LumA_vs_Normal
abParts,-1.5524407502566027,2.20950890107866,-10.352875832359592,1.7450587222114323e-24,1.0838874051002685e-23,44.466434292317686,LumA_vs_Normal
C10orf82,-1.8738772008752997,3.6033525111154443,-10.187111748066986,8.901556883052529e-24,5.343071358374867e-23,42.855487065016945,LumA_vs_Normal
SAA2,-1.037755539712689,1.8135353513100512,-10.063196851154942,2.964132236777317e-23,1.7456609168299864e-22,41.666500032363544,LumA_vs_Normal
RIMS4,-1.4934505731294998,7.910008881882724,-10.020058872607304,4.4920716450200744e-23,2.6269424824678797e-22,41.25565640344874,LumA_vs_Normal
DQ601422,-1.1597374577601538,1.1853889277420766,-10.018013184053961,4.581331054145737e-23,2.676011129758024e-22,41.23621287383915,LumA_vs_Normal
SNORD91B,-1.0195412470083058,0.670721598217444,-9.899429671122371,1.4245903738412135e-22,8.112701445564997e-22,40.1152412431895,LumA_vs_Normal
NTS,-1.0045300910694233,6.001577409811075,-9.821091531221699,2.994525505709569e-22,1.67291927693272e-21,39.38132490305145,LumA_vs_Normal
HOXC10,-1.0731258703665827,-0.9761863992912067,-9.7434982195116,6.218136523479191e-22,3.4203171196255175e-21,38.65958933254883,LumA_vs_Normal
TMEM189-UBE2V1,-1.4271083647619658,-0.6308868259850098,-9.529907546311566,4.525163974922441e-21,2.4172884481423297e-20,36.6997146602957,LumA_vs_Normal
RASSF10,-1.1655746982823982,0.9609245269049324,-9.50363391063034,5.760920884874595e-21,3.064319619614146e-20,36.461360374663556,LumA_vs_Normal
NPY5R,-1.1680792635305468,6.536860001255904,-9.4758969481048,7.428652504942109e-21,3.9305039708688406e-20,36.21038109081044,LumA_vs_Normal
FOXJ1,-1.046910721036963,2.9064025579719486,-9.450738691086247,9.350053273124723e-21,4.9210806700656437e-20,35.98331345228962,LumA_vs_Normal
ATP6V1B1,-1.026127830291158,1.3026882355777645,-9.425795958866544,1.1738936091387751e-20,6.165407611022978e-20,35.75873432817909,LumA_vs_Normal
MAPT,-1.1811541112627602,0.2873143049829987,-9.396227368988244,1.5362717379522416e-20,8.001415301834592e-20,35.493206221857164,LumA_vs_Normal
MIR639,-1.1383197090106885,-0.145602931581901,-9.351023516153115,2.3144985070996382e-20,1.1857062024076016e-19,35.088744283514416,LumA_vs_Normal
ANKRD30B,-1.0699301633287512,0.5841080419896102,-9.342043978164627,2.5102815765486788e-20,1.2833750391353164e-19,35.00861183207664,LumA_vs_Normal
FGG,-1.303502272155189,2.2681991969991135,-9.340790239681212,2.5388899037122132e-20,1.2966751295772284e-19,34.997429196674574,LumA_vs_Normal
DQ575757,-1.2048967832409505,1.9711003613494675,-9.174043702026355,1.1322263225389978e-19,5.577469569157625e-19,33.5223813770658,LumA_vs_Normal
S100A1,-1.0289460270845363,-0.5841251627409152,-9.106066464895347,2.0683628455900327e-19,1.0069926220009897e-18,32.92803678175292,LumA_vs_Normal
AB305761,-1.3651839085737751,0.19221201164409307,-9.073325870604913,2.760878347632055e-19,1.3389322733424128e-18,32.643223579490794,LumA_vs_Normal
CACNG4,-1.033536537446966,2.3523029027998197,-9.056367927129921,3.205159304832853e-19,1.5498836096870662e-18,32.49607528670566,LumA_vs_Normal
Mir_633,-1.5186119473547959,2.5547358561532283,-8.806141952239026,2.8145188484420645e-18,1.2910636919459012e-17,30.354258281326505,LumA_vs_Normal
DL492217,-1.099072994939182,-0.35327328728376667,-8.74006865795678,4.949818833671767e-18,2.2519648924803308e-17,29.797937717526896,LumA_vs_Normal
PGC,-1.3955741846065257,-0.26499300381432206,-8.630879200666511,1.2477487236518415e-17,5.530801080017028e-17,28.8870795162283,LumA_vs_Normal
GLYATL1,-1.1222970317751915,3.743368543936585,-8.547484832858936,2.5103909142178704e-17,1.0924242446552961e-16,28.198545143543196,LumA_vs_Normal
MIR7851,-1.0421345759540472,0.5871893471670377,-8.537155325811996,2.7362958923924034e-17,1.1865983921909815e-16,28.113692205002852,LumA_vs_Normal
BCAS1,-1.0722084056730248,2.3718782162668903,-8.413185040974641,7.640041239204894e-17,3.2074060617988644e-16,27.102754307758286,LumA_vs_Normal
ARHGAP36,-1.3477020680677219,0.38731746702063136,-8.259994964605621,2.66680095553223e-16,1.0744564687881668e-15,25.872534456747456,LumA_vs_Normal
MIR574,-1.5465548777718388,-0.1096374319134317,-8.18173662775361,5.010130696548291e-16,1.994478780473046e-15,25.252195564982134,LumA_vs_Normal
AF205199,-1.0165203093079673,-0.3245772016690015,-8.1158049913258,8.486699288966589e-16,3.3412201925065312e-15,24.73384510917877,LumA_vs_Normal
HPGD,-1.1522768475333323,3.104442048105375,-8.003822438519983,2.0589818976904103e-15,7.955880593857845e-15,23.862427825421552,LumA_vs_Normal
KIF12,-1.1670060594473683,0.43937035543930064,-7.928276618037151,3.7203408895553024e-15,1.4156548285979081e-14,23.280951860571435,LumA_vs_Normal
SLC9A2,-1.4666869179645776,0.588337705626199,-7.917941681808484,4.032364156188365e-15,1.530889960587838e-14,23.201805547610043,LumA_vs_Normal
SNORA25,-1.0586825067966887,-0.38158235534222457,-7.88615382617773,5.162751903691311e-15,1.9511534027555973e-14,22.95897645966905,LumA_vs_Normal
MISP,-1.109700653393739,0.12651682330696756,-7.884820181680167,5.216453153165428e-15,1.969959649986944e-14,22.948808695692783,LumA_vs_Normal
AB305686,-1.0400170497449195,-0.010181497486253731,-7.87579432355239,5.5946394952734245e-15,2.1080028241422097e-14,22.88003754252653,LumA_vs_Normal
CRYM,-1.0283996992856883,0.7399301538455698,-7.819947727322381,8.612833366990153e-15,3.1970428236786017e-14,22.456165993605467,LumA_vs_Normal
LGALS12,-1.5163213437877565,3.280680847891545,-7.742202476739301,1.563059264556662e-14,5.742319120340418e-14,21.870801097599767,LumA_vs_Normal
CILP,-1.6460789224722403,2.1217277164014794,-7.665700088362042,2.7949316343655743e-14,1.0170784695653473e-13,21.300160971166598,LumA_vs_Normal
PCDHA10,-1.0356262901343947,-0.615452953847172,-7.586021405262424,5.091211396300551e-14,1.81707964858107e-13,20.711498795442907,LumA_vs_Normal
SPP1,-1.105388889061018,2.4782934928042106,-7.5764011695353135,5.471415747492441e-14,1.9443552762943997e-13,20.64081692037777,LumA_vs_Normal
DCDC2,-1.070763150650212,3.5815204295952414,-7.5652156994742485,5.948698667412532e-14,2.1079725965317265e-13,20.55874120458978,LumA_vs_Normal
ATP13A5,-1.166717852575731,0.2256516460662352,-7.528651820851604,7.812928630863248e-14,2.7490952254972726e-13,20.291243673920484,LumA_vs_Normal
DQ588687,-1.1630614340660268,-0.6542097107280631,-7.4983542693580825,9.784078424781601e-14,3.4306025332333806e-13,20.070515874087288,LumA_vs_Normal
RNU4-2,-1.2874225037862674,0.8013568031754322,-7.4973052529549165,9.860443596357509e-14,3.4549557100061346e-13,20.062888476833947,LumA_vs_Normal
HIST1H2BG,-1.3275625057313207,0.6217534007747066,-7.460453775315681,1.2949090140961666e-13,4.4962118545005786e-13,19.795580494212405,LumA_vs_Normal
TRBV7-8/TRBJ2-7,-1.064631053426909,1.55129259362454,-7.3090621716463104,3.915889526388766e-13,1.316707977938388e-12,18.7104964675735,LumA_vs_Normal
LOC101927722,-1.3878211594127798,3.8482484840940447,-7.095250313948582,1.8040509674872584e-12,5.884650495761755e-12,17.213910852662096,LumA_vs_Normal
GDPD3,-1.2043458806075935,2.801155407448798,-7.087202839664616,1.9092703240676897e-12,6.219121576767719e-12,17.158405085797657,LumA_vs_Normal
MMP11,-1.4425900661174507,-0.5465602181187845,-7.025651583736926,2.9398105797969065e-12,9.477145647314335e-12,16.73584673275448,LumA_vs_Normal
F7,-1.0096650392235984,2.1089819101948803,-7.016921420202804,3.1245377397703012e-12,1.0066165398744528e-11,16.676196426282424,LumA_vs_Normal
TRA@,-1.2200857850978297,3.2700093658793286,-6.797621651039481,1.4117036152131304e-11,4.4033175770839996e-11,15.200951087578837,LumA_vs_Normal
AY487922,-1.2755576400008866,-0.39481034723896796,-6.558341437511477,6.960752982349849e-11,2.0828105871782913e-10,13.642276613425608,LumA_vs_Normal
MIR548I4,-1.2647511397143472,7.383765468609439,-6.445198873718966,1.4533881345984433e-10,4.272157950024819e-10,12.923863313689637,LumA_vs_Normal
MAOA,-2.2268660262428788,2.5481609432413963,-6.159576717596483,8.847757951318795e-10,2.513567599806476e-09,11.163621192621399,LumA_vs_Normal
PKIB,-1.0678263370698449,0.04980845014181101,-5.779653095433674,8.704978887297466e-09,2.3312744743699695e-08,8.941254731711357,LumA_vs_Normal
GGT6,-2.333079101084376,2.2672562626775554,-5.4385913733848925,6.051027636610991e-08,1.5531385104237658e-07,7.062693580070761,LumA_vs_Normal
MIR197,-1.0442743950912408,1.849664833225798,-5.355803339101988,9.531783208163179e-08,2.413109672952704e-07,6.62339900945144,LumA_vs_Normal
RBP5,-1.148025271194181,1.3014974078562906,-4.070561063821561,4.8786409530398014e-05,0.00010349259552481547,0.6480351107811817,LumA_vs_Normal
RN7SL2,-1.1512952761847937,0.29026382231604647,-3.521661095765156,0.00043878483898248153,0.0008539992973578854,-1.4159658329092109,LumA_vs_Normal
TCEAL2,-1.1423088435427398,0.38017628995697184,-3.434239220271239,0.0006067417356509421,0.0011677092679964244,-1.7175124797016172,LumA_vs_Normal
SERPINI1,-1.0417618868574554,0.3624446355309875,-3.246004283180487,0.0011903534070045038,0.0022257917109283916,-2.3413652840223085,LumA_vs_Normal
